elapsed_s,latency_ms,fase
375.169,2.206,1
375.184,2.372,1
375.184,2.664,1
375.185,2.211,1
375.185,2.248,1
375.187,2.331,1
375.187,2.448,1
375.203,4.034,1
375.203,4.369,1
375.203,2.950,1
375.203,2.978,1
375.206,2.398,1
375.206,2.439,1
375.234,3.567,1
375.234,3.727,1
375.235,2.847,1
375.235,2.893,1
375.236,2.328,1
375.236,2.364,1
375.265,2.771,1
375.265,2.979,1
375.267,2.305,1
375.267,2.487,1
375.295,4.028,1
375.295,4.089,1
375.295,3.000,1
375.295,3.038,1
375.322,3.087,1
375.322,3.158,1
375.324,2.842,1
375.324,2.965,1
375.326,2.245,1
375.326,2.306,1
375.344,2.587,1
375.345,2.756,1
375.368,3.563,1
375.368,3.763,1
375.399,3.414,1
375.399,3.493,1
375.400,2.647,1
375.400,2.799,1
375.434,2.858,1
375.434,3.130,1
375.437,3.000,1
375.437,3.057,1
375.494,2.904,1
375.494,2.965,1
375.526,2.542,1
375.526,2.705,1
375.541,2.703,1
375.541,2.847,1
375.552,3.109,1
375.553,3.533,1
375.554,2.398,1
375.554,2.523,1
375.595,3.071,1
375.595,3.143,1
375.596,2.049,1
375.596,2.177,1
375.598,2.036,1
375.599,2.237,1
375.631,2.660,1
375.631,2.842,1
375.632,2.280,1
375.632,2.508,1
375.670,3.029,1
375.670,3.201,1
375.672,2.910,1
375.672,3.055,1
375.693,3.023,1
375.693,3.230,1
375.708,3.010,1
375.708,3.184,1
375.709,2.296,1
375.709,2.459,1
375.712,2.469,1
375.713,2.809,1
375.714,1.919,1
375.714,2.165,1
375.737,3.049,1
375.737,3.121,1
375.739,2.896,1
375.739,2.962,1
375.740,2.457,1
375.740,2.564,1
375.745,2.965,1
375.745,3.016,1
375.777,2.817,1
375.777,2.880,1
375.780,3.162,1
375.780,3.226,1
375.819,5.257,1
375.819,5.327,1
375.819,3.234,1
375.819,3.388,1
376.007,3.437,1
376.007,3.611,1
376.009,2.659,1
376.009,2.803,1
376.010,2.210,1
376.010,2.252,1
376.011,1.572,1
376.011,1.786,1
376.013,1.726,1
376.013,1.764,1
376.022,2.835,1
376.023,2.971,1
376.024,1.702,1
376.024,1.862,1
376.025,1.819,1
376.025,1.855,1
376.027,2.217,1
376.027,2.255,1
376.028,2.079,1
376.029,2.188,1
376.043,2.631,1
376.043,2.809,1
376.076,2.479,1
376.076,2.633,1
376.077,1.967,1
376.078,2.071,1
376.079,2.087,1
376.079,2.131,1
376.082,1.638,1
376.082,1.957,1
376.083,1.901,1
376.083,1.940,1
376.085,1.750,1
376.085,1.790,1
376.089,1.883,1
376.089,2.040,1
376.091,2.260,1
376.091,2.427,1
376.094,2.404,1
376.094,2.453,1
376.094,1.704,1
376.094,1.786,1
376.115,2.435,1
376.116,2.481,1
376.125,2.848,1
376.125,3.019,1
376.127,3.048,1
376.127,3.091,1
376.190,3.205,1
376.190,3.402,1
376.192,2.684,1
376.192,2.986,1
376.193,2.182,1
376.193,2.314,1
376.196,2.502,1
376.196,2.691,1
376.202,2.543,1
376.202,2.714,1
376.213,3.351,1
376.214,3.481,1
376.224,3.830,1
376.224,3.919,1
376.228,3.334,1
376.228,3.547,1
376.229,2.596,1
376.229,2.738,1
376.238,2.790,1
376.238,3.062,1
376.262,2.821,1
376.262,3.005,1
376.264,2.374,1
376.265,3.059,1
376.280,2.523,1
376.280,2.579,1
376.291,2.737,1
376.291,2.869,1
376.292,1.859,1
376.292,2.003,1
376.294,2.446,1
376.295,2.721,1
376.302,2.424,1
376.302,2.488,1
376.304,1.995,1
376.304,2.152,1
376.411,2.612,1
376.411,2.818,1
376.413,2.868,1
376.413,3.007,1
376.415,2.334,1
376.416,2.452,1
376.417,2.506,1
376.418,2.882,1
376.419,2.988,1
376.419,3.121,1
376.423,2.919,1
376.423,2.987,1
376.425,3.327,1
376.425,3.386,1
376.427,2.227,1
376.427,2.419,1
376.441,2.890,1
376.441,3.031,1
376.484,2.537,1
376.484,2.708,1
376.488,2.517,1
376.488,2.582,1
376.489,2.169,1
376.489,2.426,1
376.494,4.919,1
376.494,4.999,1
376.499,2.676,1
376.499,2.791,1
376.501,2.312,1
376.501,2.464,1
376.502,2.203,1
376.502,2.308,1
376.504,2.449,1
376.505,2.653,1
376.507,2.794,1
376.507,2.950,1
376.522,2.811,1
376.522,2.987,1
376.523,1.994,1
376.524,2.164,1
376.525,2.062,1
376.526,2.229,1
376.543,3.996,1
376.543,4.181,1
376.543,2.762,1
376.544,2.912,1
376.545,2.971,1
376.546,3.171,1
376.551,2.759,1
376.552,2.932,1
376.553,2.283,1
376.553,2.447,1
376.556,2.555,1
376.556,2.759,1
376.563,2.894,1
376.563,3.163,1
376.564,2.600,1
376.565,2.845,1
376.566,2.170,1
376.567,2.502,1
376.568,2.354,1
376.568,2.418,1
376.571,2.686,1
376.571,2.744,1
376.573,2.791,1
376.573,2.846,1
376.575,2.347,1
376.575,2.419,1
376.576,1.817,1
376.576,1.940,1
376.578,2.156,1
376.579,2.780,1
376.580,2.314,1
376.580,2.491,1
376.583,3.198,1
376.584,3.706,1
376.585,2.082,1
376.585,2.204,1
376.587,2.247,1
376.587,2.296,1
376.615,4.287,1
376.615,4.358,1
376.616,3.481,1
376.616,3.621,1
376.619,3.042,1
376.619,3.097,1
376.621,2.750,1
376.621,2.809,1
376.623,2.362,1
376.623,2.498,1
376.625,2.450,1
376.625,2.652,1
376.628,2.528,1
376.628,2.693,1
376.630,2.769,1
376.630,2.976,1
376.632,2.159,1
376.632,2.337,1
376.635,2.055,1
376.635,2.192,1
376.636,1.986,1
376.636,2.031,1
376.640,3.594,1
376.640,3.772,1
376.642,2.214,1
376.642,2.458,1
376.667,3.698,1
376.667,3.752,1
376.681,2.902,1
376.681,3.093,1
376.683,2.340,1
376.683,2.454,1
376.684,2.141,1
376.685,2.411,1
376.706,3.218,1
376.706,3.331,1
376.746,3.234,1
376.746,3.371,1
376.750,4.636,1
376.750,4.697,1
376.752,3.912,1
376.752,3.955,1
376.754,2.582,1
376.754,2.683,1
376.756,2.411,1
376.756,2.587,1
376.791,3.255,1
376.791,3.480,1
376.794,2.590,1
376.794,2.914,1
376.803,3.058,1
376.803,3.260,1
376.805,2.260,1
376.805,2.517,1
376.842,3.105,1
376.842,3.272,1
376.844,2.958,1
376.844,3.064,1
376.856,3.012,1
376.857,3.171,1
376.858,2.307,1
376.858,2.401,1
376.896,5.008,1
376.896,5.357,1
376.897,4.177,1
376.897,4.234,1
376.979,3.845,1
376.979,4.130,1
376.986,3.234,1
376.986,3.527,1
376.992,2.662,1
376.992,2.860,1
376.999,4.860,1
376.999,5.188,1
377.012,3.482,1
377.012,3.753,1
377.017,3.756,1
377.017,3.990,1
377.027,3.227,1
377.028,3.632,1
377.031,3.077,1
377.032,3.158,1
377.038,4.263,1
377.038,4.536,1
377.041,3.099,1
377.041,3.310,1
377.044,2.661,1
377.044,2.846,1
377.050,3.034,1
377.051,3.284,1
377.054,3.170,1
377.054,3.256,1
377.056,2.933,1
377.056,2.992,1
377.121,2.539,1
377.122,2.760,1
377.125,2.887,1
377.125,3.066,1
377.132,3.254,1
377.132,3.365,1
377.135,3.591,1
377.135,3.841,1
377.136,3.268,1
377.136,3.312,1
377.141,2.561,1
377.141,2.720,1
377.161,3.493,1
377.161,3.587,1
377.163,3.357,1
377.164,3.524,1
377.166,2.771,1
377.166,2.909,1
377.168,2.537,1
377.168,2.638,1
377.172,2.949,1
377.172,3.236,1
377.204,3.284,1
377.204,3.501,1
377.206,2.563,1
377.206,2.711,1
377.208,2.678,1
377.208,2.854,1
377.211,2.001,1
377.211,2.131,1
377.217,3.647,1
377.217,3.808,1
377.273,4.658,1
377.273,4.753,1
377.278,2.749,1
377.278,2.922,1
377.284,2.933,1
377.284,3.070,1
377.339,2.754,1
377.340,2.876,1
377.416,2.730,1
377.416,2.994,1
377.466,3.478,1
377.466,3.549,1
377.468,2.789,1
377.469,2.942,1
377.470,2.671,1
377.470,2.822,1
377.473,2.494,1
377.473,2.548,1
377.480,2.977,1
377.481,3.154,1
377.483,4.076,1
377.484,4.316,1
377.489,2.780,1
377.489,2.851,1
377.586,4.056,1
377.586,4.293,1
377.587,3.115,1
377.587,3.221,1
377.630,2.987,1
377.630,3.187,1
377.644,2.645,1
377.644,2.820,1
377.647,2.600,1
377.647,2.660,1
377.648,2.226,1
377.648,2.389,1
377.651,2.268,1
377.651,2.418,1
377.688,5.871,1
377.688,6.157,1
377.690,5.482,1
377.690,5.602,1
377.690,3.402,1
377.691,3.507,1
377.693,2.790,1
377.693,2.909,1
377.714,3.819,1
377.714,4.071,1
377.737,3.998,1
377.737,4.280,1
377.739,2.950,1
377.739,3.129,1
377.809,3.088,1
377.809,3.328,1
377.816,2.594,1
377.816,2.720,1
377.823,3.157,1
377.823,3.228,1
377.825,3.268,1
377.826,3.454,1
377.878,2.525,1
377.878,2.761,1
377.884,2.427,1
377.884,2.642,1
377.887,2.511,1
377.887,2.733,1
377.905,2.697,1
377.905,2.919,1
377.906,2.325,1
377.906,2.453,1
377.908,1.918,1
377.908,2.064,1
377.909,2.033,1
377.909,2.210,1
377.911,2.193,1
377.911,2.227,1
377.917,2.377,1
377.917,2.559,1
377.950,4.404,1
377.950,4.462,1
377.951,3.147,1
377.951,3.232,1
377.973,2.947,1
377.974,3.082,1
377.994,4.107,1
377.994,4.206,1
377.995,2.440,1
377.995,2.608,1
377.999,2.698,1
377.999,2.754,1
378.003,2.550,1
378.010,8.965,1
378.010,6.388,1
378.010,6.426,1
378.045,5.112,1
378.045,5.333,1
378.046,2.835,1
378.046,2.990,1
378.049,2.204,1
378.049,2.352,1
378.051,2.553,1
378.052,2.795,1
378.090,3.010,1
378.090,3.205,1
378.105,2.554,1
378.105,2.773,1
378.109,3.504,1
378.109,3.563,1
378.149,3.057,1
378.150,3.785,1
378.151,3.090,1
378.151,3.257,1
378.154,2.337,1
378.154,2.391,1
378.155,2.246,1
378.155,2.286,1
378.158,2.412,1
378.158,2.459,1
378.177,3.673,1
378.177,3.926,1
378.180,2.589,1
378.180,2.758,1
378.182,2.988,1
378.182,3.137,1
378.184,2.390,1
378.184,2.599,1
378.185,2.266,1
378.185,2.367,1
378.187,2.055,1
378.187,2.193,1
378.189,2.058,1
378.189,2.193,1
378.191,2.052,1
378.191,2.204,1
378.198,2.663,1
378.199,2.788,1
378.200,2.233,1
378.200,2.310,1
378.249,3.915,1
378.249,4.225,1
378.261,3.103,1
378.261,3.365,1
378.274,2.860,1
378.274,2.939,1
378.281,2.740,1
378.281,3.001,1
378.282,2.553,1
378.282,2.594,1
378.329,5.595,1
378.330,5.791,1
378.359,3.302,1
378.359,3.473,1
378.373,2.950,1
378.374,3.155,1
378.376,2.758,1
378.376,3.036,1
378.381,2.822,1
378.381,3.046,1
378.426,3.250,1
378.426,3.576,1
378.435,3.320,1
378.435,3.382,1
378.438,2.355,1
378.438,2.722,1
378.520,3.308,1
378.520,3.663,1
378.521,2.312,1
378.521,2.472,1
378.523,2.372,1
378.524,2.556,1
378.527,3.075,1
378.528,3.269,1
378.530,1.885,1
378.530,2.232,1
378.533,3.540,1
378.533,3.726,1
378.536,2.393,1
378.537,2.538,1
378.548,4.068,1
378.548,4.191,1
378.548,2.706,1
378.548,2.739,1
378.550,3.129,1
378.550,3.249,1
378.561,3.433,1
378.561,3.507,1
378.564,2.890,1
378.564,2.963,1
378.566,2.312,1
378.566,2.569,1
378.569,2.449,1
378.569,2.621,1
378.571,2.221,1
378.571,2.402,1
378.631,2.901,1
378.631,3.112,1
378.633,2.233,1
378.633,2.475,1
378.662,3.596,1
378.662,3.856,1
378.729,4.188,1
378.730,4.381,1
378.731,3.743,1
378.731,3.798,1
378.757,3.459,1
378.757,3.536,1
378.763,2.887,1
378.763,3.098,1
378.803,3.507,1
378.803,3.696,1
378.804,2.558,1
378.804,2.654,1
378.864,2.902,1
378.864,3.078,1
378.866,2.505,1
378.866,2.830,1
378.868,2.037,1
378.868,2.296,1
378.870,1.924,1
378.870,2.070,1
378.926,3.241,1
378.926,3.454,1
378.928,2.714,1
378.928,2.832,1
378.929,2.063,1
378.929,2.192,1
378.986,3.547,1
378.987,3.837,1
378.999,3.152,1
379.000,3.454,1
379.002,2.961,1
379.002,3.062,1
379.003,2.135,1
379.003,2.299,1
379.005,2.661,1
379.006,2.780,1
379.007,2.565,1
379.008,2.719,1
379.010,2.446,1
379.010,2.511,1
379.047,3.001,1
379.047,3.111,1
379.048,2.370,1
379.048,2.493,1
379.068,3.372,1
379.068,3.621,1
379.069,2.756,1
379.070,2.903,1
379.098,2.763,1
379.098,3.017,1
379.102,2.953,1
379.102,3.249,1
379.104,2.909,1
379.104,2.960,1
379.107,2.798,1
379.107,2.953,1
379.224,3.781,1
379.224,3.946,1
379.226,3.487,1
379.226,3.693,1
379.228,3.342,1
379.229,3.567,1
379.230,2.583,1
379.230,2.624,1
379.263,2.896,1
379.263,3.107,1
379.265,3.041,1
379.265,3.179,1
379.268,2.759,1
379.268,2.932,1
379.272,3.139,1
379.272,3.436,1
379.276,4.762,1
379.276,4.877,1
379.277,2.600,1
379.277,2.678,1
379.280,2.310,1
379.280,2.356,1
379.282,2.348,1
379.282,2.777,1
379.284,2.495,1
379.285,2.681,1
379.287,2.460,1
379.287,2.611,1
379.288,1.890,1
379.288,2.011,1
379.299,2.792,1
379.299,2.847,1
379.313,3.477,1
379.313,3.679,1
379.315,3.013,1
379.315,3.148,1
379.317,2.547,1
379.317,2.602,1
379.342,2.945,1
379.342,3.106,1
379.343,2.438,1
379.343,2.710,1
379.344,2.546,1
379.344,2.692,1
379.352,2.726,1
379.352,2.875,1
379.388,2.620,1
379.388,2.796,1
379.393,3.342,1
379.393,3.533,1
379.394,2.784,1
379.394,2.886,1
379.396,2.616,1
379.396,2.657,1
379.406,3.701,1
379.406,3.777,1
379.407,2.470,1
379.407,2.628,1
379.409,2.459,1
379.409,2.505,1
379.455,2.624,1
379.455,2.823,1
379.456,2.815,1
379.456,2.853,1
379.502,3.826,1
379.502,4.024,1
379.535,4.186,1
379.535,4.261,1
379.539,2.640,1
379.539,2.686,1
379.541,2.418,1
379.541,2.505,1
379.560,2.306,1
379.560,2.675,1
379.588,4.572,1
379.588,5.034,1
379.591,2.610,1
379.591,2.665,1
379.595,2.775,1
379.595,2.848,1
379.600,2.692,1
379.600,3.013,1
379.637,3.086,1
379.637,3.302,1
379.639,2.554,1
379.639,3.169,1
379.658,2.549,1
379.659,2.755,1
379.660,2.544,1
379.660,2.609,1
379.666,2.776,1
379.666,2.851,1
379.669,3.636,1
379.669,3.689,1
379.672,2.179,1
379.673,2.380,1
379.675,2.029,1
379.675,2.189,1
379.682,2.799,1
379.682,3.010,1
379.691,5.118,1
379.692,5.299,1
379.694,3.024,1
379.694,3.080,1
379.696,2.547,1
379.696,2.713,1
379.740,3.078,1
379.740,3.178,1
379.741,2.207,1
379.741,2.345,1
379.749,2.953,1
379.749,3.131,1
379.762,3.455,1
379.762,3.606,1
379.764,3.606,1
379.764,3.775,1
379.788,4.099,1
379.788,4.359,1
379.789,2.773,1
379.789,2.968,1
379.793,2.434,1
379.793,2.721,1
379.795,2.857,1
379.795,3.050,1
379.797,2.329,1
379.797,2.512,1
379.809,2.497,1
379.810,2.704,1
379.915,4.060,1
379.915,4.263,1
379.917,4.071,1
379.918,4.277,1
379.918,2.788,1
379.918,2.999,1
379.948,3.033,1
379.948,3.091,1
379.955,3.174,1
379.955,3.239,1
379.957,2.698,1
379.957,2.856,1
379.959,2.636,1
379.959,2.696,1
379.965,2.927,1
379.965,2.982,1
379.983,3.090,1
379.983,3.173,1
379.985,2.289,1
379.985,2.356,1
379.986,2.240,1
379.987,2.495,1
380.002,2.942,1
380.002,3.014,1
380.004,2.375,1
380.004,2.451,1
380.046,4.495,1
380.046,4.600,1
380.062,3.588,1
380.062,3.738,1
380.063,2.614,1
380.063,2.662,1
380.068,2.519,1
380.068,2.646,1
380.069,2.186,1
380.069,2.397,1
380.071,2.169,1
380.071,2.295,1
380.090,3.798,1
380.090,4.052,1
380.092,3.983,1
380.092,4.244,1
380.094,3.314,1
380.094,3.366,1
380.095,2.339,1
380.096,2.519,1
380.123,3.036,1
380.123,3.202,1
380.125,2.712,1
380.125,2.753,1
380.134,3.272,1
380.134,3.375,1
380.135,2.361,1
380.135,2.865,1
380.142,2.513,1
380.142,2.707,1
380.145,2.487,1
380.145,2.546,1
380.148,2.589,1
380.148,2.752,1
380.169,4.609,1
380.169,4.819,1
380.194,3.356,1
380.194,3.425,1
380.240,5.800,1
380.240,6.063,1
380.243,4.340,1
380.243,4.529,1
380.276,3.240,1
380.276,3.529,1
380.327,3.086,1
380.327,3.267,1
380.331,4.116,1
380.331,4.846,1
380.334,4.501,1
380.334,4.952,1
380.335,2.551,1
380.335,2.829,1
380.338,2.627,1
380.338,2.825,1
380.340,2.388,1
380.340,2.519,1
380.343,3.156,1
380.343,3.336,1
380.344,2.441,1
380.344,2.564,1
380.346,2.773,1
380.346,2.833,1
380.349,3.062,1
380.350,3.195,1
380.351,2.966,1
380.351,3.104,1
380.452,4.895,1
380.452,4.970,1
380.470,4.526,1
380.471,4.769,1
380.471,2.965,1
380.471,3.015,1
380.544,3.272,1
380.544,3.425,1
380.547,3.374,1
380.547,3.446,1
380.550,3.769,1
380.550,3.832,1
380.551,2.828,1
380.551,2.890,1
380.557,3.185,1
380.557,3.250,1
380.610,2.833,1
380.611,2.966,1
380.614,2.468,1
380.614,2.691,1
380.615,2.093,1
380.615,2.252,1
380.635,4.456,1
380.635,4.702,1
380.644,10.692,1
380.644,10.765,1
380.647,10.952,1
380.647,11.032,1
380.647,8.692,1
380.647,8.755,1
380.648,8.190,1
380.648,8.233,1
380.653,2.902,1
380.653,3.062,1
380.655,2.956,1
380.655,3.114,1
380.666,2.775,1
380.667,2.920,1
380.668,2.511,1
380.669,2.869,1
380.671,2.063,1
380.671,2.160,1
380.700,2.896,1
380.701,3.046,1
380.728,3.572,1
380.728,3.635,1
380.734,2.701,1
380.735,2.921,1
380.736,2.238,1
380.736,2.280,1
380.738,2.221,1
380.738,2.466,1
380.740,2.644,1
380.740,2.685,1
380.830,3.736,1
380.830,3.789,1
380.859,5.715,1
380.859,5.772,1
380.870,2.489,1
380.870,2.542,1
380.893,10.119,1
380.893,10.177,1
380.908,2.275,1
380.908,2.328,1
380.915,4.301,1
380.915,4.350,1
380.949,2.748,1
380.949,2.820,1
380.955,2.951,1
380.955,3.006,1
380.966,2.671,1
380.966,2.842,1
380.968,2.098,1
380.968,2.281,1
380.970,2.213,1
380.970,2.277,1
380.977,3.094,1
380.977,3.330,1
380.993,3.119,1
380.993,3.247,1
381.002,3.470,1
381.003,3.708,1
381.035,6.863,1
381.036,7.323,1
381.036,5.142,1
381.036,5.188,1
381.072,5.399,1
381.072,5.457,1
381.074,4.141,1
381.074,4.293,1
381.100,4.644,1
381.100,4.694,1
381.104,7.020,1
381.104,7.092,1
381.109,5.967,1
381.109,6.020,1
381.110,4.878,1
381.111,4.990,1
381.111,3.713,1
381.111,3.740,1
381.125,2.955,1
381.125,3.004,1
381.128,2.866,1
381.128,2.912,1
381.201,5.664,1
381.201,5.723,1
381.201,3.610,1
381.201,3.632,1
381.230,2.792,1
381.230,2.872,1
381.232,2.439,1
381.232,2.799,1
381.236,4.704,1
381.236,4.754,1
381.255,2.904,1
381.256,3.084,1
381.292,3.079,1
381.292,3.215,1
381.303,3.148,1
381.303,3.325,1
381.305,2.712,1
381.305,2.891,1
381.328,3.724,1
381.328,3.778,1
381.330,3.934,1
381.330,4.132,1
381.332,3.135,1
381.332,3.186,1
381.348,3.899,1
381.348,4.011,1
381.350,3.797,1
381.350,4.016,1
381.350,2.591,1
381.350,2.706,1
381.361,2.539,1
381.361,3.036,1
381.362,2.240,1
381.362,2.271,1
381.365,3.399,1
381.366,3.774,1
381.368,4.525,1
381.368,4.567,1
381.372,2.899,1
381.372,2.971,1
381.442,3.554,1
381.442,3.611,1
381.459,2.858,1
381.459,3.005,1
381.461,2.308,1
381.461,2.467,1
381.463,2.251,1
381.463,2.311,1
381.465,2.245,1
381.465,2.438,1
381.466,2.055,1
381.466,2.091,1
381.486,2.771,1
381.486,2.834,1
381.493,2.318,1
381.493,2.566,1
381.494,1.986,1
381.494,2.226,1
381.514,3.015,1
381.514,3.154,1
381.516,2.667,1
381.516,2.707,1
381.530,2.391,1
381.530,2.721,1
381.594,3.303,1
381.594,3.425,1
381.684,3.129,1
381.684,3.307,1
381.686,3.060,1
381.686,3.110,1
381.687,2.106,1
381.687,2.366,1
381.755,3.114,1
381.756,3.370,1
381.780,2.800,1
381.780,3.010,1
381.797,3.100,1
381.797,3.243,1
381.823,3.202,1
381.823,3.303,1
381.824,2.970,1
381.824,3.029,1
381.826,2.101,1
381.826,2.304,1
381.827,1.965,1
381.827,2.079,1
381.846,3.138,1
381.846,3.480,1
381.869,3.289,1
381.869,3.372,1
381.871,3.101,1
381.871,3.197,1
381.878,4.129,1
381.878,4.185,1
381.878,2.373,1
381.878,2.615,1
381.879,1.986,1
381.879,2.109,1
381.905,2.670,1
381.906,2.819,1
381.907,2.179,1
381.907,2.443,1
381.909,1.910,1
381.909,2.082,1
381.929,3.538,1
381.929,3.738,1
381.947,2.813,1
381.947,2.925,1
381.948,2.463,1
381.948,2.520,1
382.029,2.909,1
382.029,3.029,1
382.062,2.948,1
382.062,3.005,1
382.073,2.851,1
382.073,2.993,1
382.143,3.801,1
382.143,4.086,1
382.159,2.579,1
382.159,2.680,1
382.161,2.545,1
382.161,2.769,1
382.162,2.112,1
382.162,2.270,1
382.165,2.424,1
382.166,2.675,1
382.167,2.908,1
382.167,2.960,1
382.171,3.383,1
382.171,3.733,1
382.172,2.176,1
382.172,2.344,1
382.174,2.643,1
382.174,2.689,1
382.175,1.666,1
382.176,1.768,1
382.177,1.565,1
382.177,1.779,1
382.235,2.979,1
382.235,3.033,1
382.263,3.698,1
382.263,3.822,1
382.298,3.393,1
382.298,3.616,1
382.299,2.492,1
382.299,2.526,1
382.325,3.203,1
382.325,3.483,1
382.331,2.851,1
382.331,2.913,1
382.335,4.125,1
382.335,4.197,1
382.336,2.519,1
382.336,2.569,1
382.339,2.313,1
382.339,2.539,1
382.520,4.109,1
382.520,4.312,1
382.524,4.537,1
382.524,5.143,1
382.528,4.595,1
382.528,4.658,1
382.547,4.051,1
382.547,4.126,1
382.550,4.163,1
382.550,4.414,1
382.557,3.186,1
382.557,3.248,1
382.637,3.835,1
382.637,3.960,1
382.712,2.528,1
382.712,2.717,1
382.713,2.142,1
382.713,2.272,1
382.760,2.977,1
382.761,3.311,1
382.763,2.804,1
382.763,3.152,1
382.765,2.801,1
382.766,3.152,1
382.793,3.835,1
382.794,4.145,1
382.797,3.171,1
382.797,3.278,1
382.798,2.424,1
382.798,2.664,1
382.801,2.848,1
382.801,3.067,1
382.804,2.733,1
382.804,3.003,1
382.806,2.900,1
382.806,3.132,1
382.809,2.798,1
382.809,3.084,1
382.845,2.873,1
382.845,3.026,1
382.863,2.772,1
382.863,3.044,1
382.917,5.568,1
382.917,5.768,1
382.918,2.778,1
382.918,2.828,1
382.929,3.117,1
382.930,3.468,1
382.931,2.523,1
382.931,2.631,1
382.948,3.035,1
382.948,3.285,1
382.956,3.378,1
382.957,3.723,1
382.959,3.197,1
382.959,3.337,1
382.961,2.635,1
382.962,2.837,1
382.966,4.394,1
382.967,4.874,1
382.967,2.966,1
382.967,3.013,1
382.971,3.681,1
382.971,3.938,1
382.975,3.151,1
382.975,3.394,1
382.978,3.094,1
382.978,3.153,1
382.979,2.590,1
382.979,2.732,1
382.981,2.776,1
382.982,2.990,1
382.983,2.426,1
382.983,2.657,1
382.987,2.583,1
382.987,2.645,1
382.988,2.161,1
382.989,2.315,1
382.991,2.505,1
382.991,2.665,1
383.008,2.872,1
383.009,3.050,1
383.011,2.598,1
383.012,2.781,1
383.013,2.682,1
383.013,2.790,1
383.016,2.387,1
383.016,2.432,1
383.039,3.262,1
383.039,3.425,1
383.041,2.071,1
383.041,2.249,1
383.043,2.524,1
383.043,2.590,1
383.044,1.972,1
383.045,2.084,1
383.100,3.841,1
383.100,3.916,1
383.112,3.584,1
383.112,3.636,1
383.136,3.178,1
383.136,3.264,1
383.151,3.115,1
383.151,3.276,1
383.167,3.207,1
383.167,3.381,1
383.168,2.759,1
383.168,2.946,1
383.170,2.092,1
383.170,2.216,1
383.175,2.390,1
383.175,2.518,1
383.186,5.701,1
383.186,5.773,1
383.187,3.660,1
383.187,3.931,1
383.218,4.023,1
383.219,4.143,1
383.271,3.855,1
383.271,3.919,1
383.273,3.885,1
383.274,3.954,1
383.276,3.894,1
383.276,4.119,1
383.293,3.678,1
383.293,3.809,1
383.297,3.452,1
383.297,3.740,1
383.305,6.140,1
383.305,6.208,1
383.305,3.324,1
383.305,3.357,1
383.309,4.834,1
383.309,4.918,1
383.309,3.091,1
383.309,3.246,1
383.313,3.199,1
383.313,3.363,1
383.314,2.673,1
383.314,2.831,1
383.316,2.941,1
383.316,3.006,1
383.318,2.635,1
383.318,2.940,1
383.342,3.775,1
383.342,4.019,1
383.344,3.057,1
383.344,3.534,1
383.353,3.690,1
383.353,3.883,1
383.356,2.953,1
383.356,3.007,1
383.363,3.306,1
383.363,3.620,1
383.366,4.840,1
383.366,5.067,1
383.369,2.797,1
383.369,3.082,1
383.373,3.195,1
383.373,3.367,1
383.376,3.828,1
383.377,4.013,1
383.402,4.809,1
383.402,5.058,1
383.533,3.596,1
383.533,3.828,1
383.536,3.455,1
383.536,3.716,1
383.540,4.000,1
383.541,4.254,1
383.558,5.018,1
383.558,5.303,1
383.560,3.430,1
383.560,3.605,1
383.564,2.790,1
383.565,3.117,1
383.580,5.205,1
383.580,5.304,1
383.580,3.304,1
383.580,3.485,1
383.583,2.538,1
383.583,2.728,1
383.585,3.090,1
383.585,3.280,1
383.609,3.112,1
383.609,3.307,1
383.689,3.168,1
383.689,3.472,1
383.691,2.258,1
383.691,2.574,1
383.693,2.258,1
383.693,2.367,1
383.695,2.252,1
383.695,2.519,1
383.722,2.700,1
383.722,2.770,1
383.731,2.890,1
383.731,2.953,1
383.782,2.743,1
383.782,2.813,1
383.878,3.539,1
383.878,3.595,1
383.880,2.659,1
383.880,2.745,1
383.888,4.118,1
383.888,4.244,1
383.890,3.003,1
383.891,3.927,1
383.893,3.018,1
383.893,3.172,1
383.905,2.353,1
383.905,2.427,1
383.908,2.453,1
383.908,2.540,1
383.935,3.084,1
383.935,3.402,1
383.951,3.378,1
383.951,3.828,1
383.954,2.911,1
383.954,3.142,1
383.957,3.086,1
383.958,3.316,1
383.996,3.040,1
383.996,3.364,1
383.998,2.465,1
383.998,2.605,1
384.000,2.236,1
384.000,2.445,1
384.004,3.314,1
384.004,3.399,1
384.005,2.121,1
384.005,2.243,1
384.008,2.672,1
384.008,2.930,1
384.011,2.615,1
384.011,2.941,1
384.013,2.769,1
384.013,2.817,1
384.031,3.260,1
384.031,3.323,1
384.037,2.823,1
384.037,3.011,1
384.039,2.814,1
384.039,2.907,1
384.060,3.160,1
384.060,3.316,1
384.061,2.429,1
384.061,2.597,1
384.064,3.443,1
384.064,3.675,1
384.064,2.411,1
384.064,2.434,1
384.145,3.416,1
384.145,3.644,1
384.147,3.110,1
384.147,3.248,1
384.190,4.360,1
384.190,4.596,1
384.190,2.890,1
384.191,3.004,1
384.192,2.957,1
384.192,3.042,1
384.197,2.888,1
384.197,2.989,1
384.198,2.369,1
384.198,2.475,1
384.200,2.412,1
384.200,2.494,1
384.233,3.164,1
384.234,3.483,1
384.236,3.418,1
384.236,3.636,1
384.238,2.818,1
384.238,3.010,1
384.246,2.591,1
384.246,2.803,1
384.301,3.135,1
